dataset_id,dataset_authors,humeral_motion,thoracohumeral_sequence,thoracohumeral_angle,joint,parent,child,euler_sequence,rotation_absolute,origin_displacement,displacement_cs,displacement_absolute,is_data_mean,shoulder_id,side,source_extraction,folder,dof_1st_euler,dof_2nd_euler,dof_3rd_euler,dof_translation_x,dof_translation_y,dof_translation_z
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,7,left,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_7.csv,AC_medRotation_elevationSagittal_7.csv,AC_antRotation_elevationSagittal_7.csv,AC_supTranslation_elevationSagittal_7.csv,AC_antTranslation_elevationSagittal_7.csv,AC_medTranslation_elevationSagittal_7.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,7,left,authors table,#14_Moissenet_et_al,AC_protraction_horizontalFlexion_7.csv,AC_medRotation_horizontalFlexion_7.csv,AC_antRotation_horizontalFlexion_7.csv,AC_supTranslation_horizontalFlexion_7.csv,AC_antTranslation_horizontalFlexion_7.csv,AC_medTranslation_horizontalFlexion_7.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,7,left,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_7.csv,AC_medRotation_rotation0Abd_7.csv,AC_antRotation_rotation0Abd_7.csv,AC_supTranslation_rotation0Abd_7.csv,AC_antTranslation_rotation0Abd_7.csv,AC_medTranslation_rotation0Abd_7.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,7,left,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_7.csv,SC_elevation_elevationFrontal_7.csv,SC_rotation_elevationFrontal_7.csv,SC_supTranslation_elevationFrontal_7.csv,SC_antTranslation_elevationFrontal_7.csv,SC_medTranslation_elevationFrontal_7.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,7,left,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_7.csv,SC_elevation_elevationSagittal_7.csv,SC_rotation_elevationSagittal_7.csv,SC_supTranslation_elevationSagittal_7.csv,SC_antTranslation_elevationSagittal_7.csv,SC_medTranslation_elevationSagittal_7.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,7,left,authors table,#14_Moissenet_et_al,SC_protraction_horizontalFlexion_7.csv,SC_elevation_horizontalFlexion_7.csv,SC_rotation_horizontalFlexion_7.csv,SC_supTranslation_horizontalFlexion_7.csv,SC_antTranslation_horizontalFlexion_7.csv,SC_medTranslation_horizontalFlexion_7.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,7,left,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_7.csv,SC_elevation_rotation0Abd_7.csv,SC_rotation_rotation0Abd_7.csv,SC_supTranslation_rotation0Abd_7.csv,SC_antTranslation_rotation0Abd_7.csv,SC_medTranslation_rotation0Abd_7.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,8,right,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_8.csv,GH_flexion_elevationFrontal_8.csv,GH_rotation_elevationFrontal_8.csv,GH_antTranslation_elevationFrontal_8.csv,GH_medTranslation_elevationFrontal_8.csv,GH_supTranslation_elevationFrontal_8.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,8,right,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_8.csv,GH_flexion_elevationSagittal_8.csv,GH_rotation_elevationSagittal_8.csv,GH_antTranslation_elevationSagittal_8.csv,GH_medTranslation_elevationSagittal_8.csv,GH_supTranslation_elevationSagittal_8.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,8,right,authors table,#14_Moissenet_et_al,GH_abduction_horizontalFlexion_8.csv,GH_flexion_horizontalFlexion_8.csv,GH_rotation_horizontalFlexion_8.csv,GH_antTranslation_horizontalFlexion_8.csv,GH_medTranslation_horizontalFlexion_8.csv,GH_supTranslation_horizontalFlexion_8.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,8,right,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_8.csv,GH_flexion_rotation0Abd_8.csv,GH_rotation_rotation0Abd_8.csv,GH_antTranslation_rotation0Abd_8.csv,GH_medTranslation_rotation0Abd_8.csv,GH_supTranslation_rotation0Abd_8.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,8,right,authors table,#14_Moissenet_et_al,ST_protraction_elevationFrontal_8.csv,ST_medRotation_elevationFrontal_8.csv,ST_tilt_elevationFrontal_8.csv,,,
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,8,right,authors table,#14_Moissenet_et_al,ST_protraction_elevationSagittal_8.csv,ST_medRotation_elevationSagittal_8.csv,ST_tilt_elevationSagittal_8.csv,,,
#14,Moissenet et al.,horizontal flexion,yx'y'',y,scapulothoracic,thorax,scapula,yx'z'',True,,,,False,8,right,authors table,#14_Moissenet_et_al,ST_protraction_horizontalFlexion_8.csv,ST_medRotation_horizontalFlexion_8.csv,ST_tilt_horizontalFlexion_8.csv,,,
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,8,right,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_8.csv,ST_medRotation_rotation0Abd_8.csv,ST_tilt_rotation0Abd_8.csv,,,
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,8,right,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_8.csv,AC_medRotation_elevationFrontal_8.csv,AC_antRotation_elevationFrontal_8.csv,AC_supTranslation_elevationFrontal_8.csv,AC_antTranslation_elevationFrontal_8.csv,AC_medTranslation_elevationFrontal_8.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,8,right,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_8.csv,AC_medRotation_elevationSagittal_8.csv,AC_antRotation_elevationSagittal_8.csv,AC_supTranslation_elevationSagittal_8.csv,AC_antTranslation_elevationSagittal_8.csv,AC_medTranslation_elevationSagittal_8.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,8,right,authors table,#14_Moissenet_et_al,AC_protraction_horizontalFlexion_8.csv,AC_medRotation_horizontalFlexion_8.csv,AC_antRotation_horizontalFlexion_8.csv,AC_supTranslation_horizontalFlexion_8.csv,AC_antTranslation_horizontalFlexion_8.csv,AC_medTranslation_horizontalFlexion_8.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,8,right,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_8.csv,AC_medRotation_rotation0Abd_8.csv,AC_antRotation_rotation0Abd_8.csv,AC_supTranslation_rotation0Abd_8.csv,AC_antTranslation_rotation0Abd_8.csv,AC_medTranslation_rotation0Abd_8.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,8,right,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_8.csv,SC_elevation_elevationFrontal_8.csv,SC_rotation_elevationFrontal_8.csv,SC_supTranslation_elevationFrontal_8.csv,SC_antTranslation_elevationFrontal_8.csv,SC_medTranslation_elevationFrontal_8.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,8,right,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_8.csv,SC_elevation_elevationSagittal_8.csv,SC_rotation_elevationSagittal_8.csv,SC_supTranslation_elevationSagittal_8.csv,SC_antTranslation_elevationSagittal_8.csv,SC_medTranslation_elevationSagittal_8.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,8,right,authors table,#14_Moissenet_et_al,SC_protraction_horizontalFlexion_8.csv,SC_elevation_horizontalFlexion_8.csv,SC_rotation_horizontalFlexion_8.csv,SC_supTranslation_horizontalFlexion_8.csv,SC_antTranslation_horizontalFlexion_8.csv,SC_medTranslation_horizontalFlexion_8.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,8,right,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_8.csv,SC_elevation_rotation0Abd_8.csv,SC_rotation_rotation0Abd_8.csv,SC_supTranslation_rotation0Abd_8.csv,SC_antTranslation_rotation0Abd_8.csv,SC_medTranslation_rotation0Abd_8.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,9,left,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_9.csv,GH_flexion_elevationFrontal_9.csv,GH_rotation_elevationFrontal_9.csv,GH_antTranslation_elevationFrontal_9.csv,GH_medTranslation_elevationFrontal_9.csv,GH_supTranslation_elevationFrontal_9.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,9,left,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_9.csv,GH_flexion_elevationSagittal_9.csv,GH_rotation_elevationSagittal_9.csv,GH_antTranslation_elevationSagittal_9.csv,GH_medTranslation_elevationSagittal_9.csv,GH_supTranslation_elevationSagittal_9.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,9,left,authors table,#14_Moissenet_et_al,GH_abduction_horizontalFlexion_9.csv,GH_flexion_horizontalFlexion_9.csv,GH_rotation_horizontalFlexion_9.csv,GH_antTranslation_horizontalFlexion_9.csv,GH_medTranslation_horizontalFlexion_9.csv,GH_supTranslation_horizontalFlexion_9.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,9,left,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_9.csv,GH_flexion_rotation0Abd_9.csv,GH_rotation_rotation0Abd_9.csv,GH_antTranslation_rotation0Abd_9.csv,GH_medTranslation_rotation0Abd_9.csv,GH_supTranslation_rotation0Abd_9.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,9,left,authors table,#14_Moissenet_et_al,ST_protraction_elevationFrontal_9.csv,ST_medRotation_elevationFrontal_9.csv,ST_tilt_elevationFrontal_9.csv,,,
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,9,left,authors table,#14_Moissenet_et_al,ST_protraction_elevationSagittal_9.csv,ST_medRotation_elevationSagittal_9.csv,ST_tilt_elevationSagittal_9.csv,,,
#14,Moissenet et al.,horizontal flexion,yx'y'',y,scapulothoracic,thorax,scapula,yx'z'',True,,,,False,9,left,authors table,#14_Moissenet_et_al,ST_protraction_horizontalFlexion_9.csv,ST_medRotation_horizontalFlexion_9.csv,ST_tilt_horizontalFlexion_9.csv,,,
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,9,left,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_9.csv,ST_medRotation_rotation0Abd_9.csv,ST_tilt_rotation0Abd_9.csv,,,
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,9,left,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_9.csv,AC_medRotation_elevationFrontal_9.csv,AC_antRotation_elevationFrontal_9.csv,AC_supTranslation_elevationFrontal_9.csv,AC_antTranslation_elevationFrontal_9.csv,AC_medTranslation_elevationFrontal_9.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,9,left,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_9.csv,AC_medRotation_elevationSagittal_9.csv,AC_antRotation_elevationSagittal_9.csv,AC_supTranslation_elevationSagittal_9.csv,AC_antTranslation_elevationSagittal_9.csv,AC_medTranslation_elevationSagittal_9.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,9,left,authors table,#14_Moissenet_et_al,AC_protraction_horizontalFlexion_9.csv,AC_medRotation_horizontalFlexion_9.csv,AC_antRotation_horizontalFlexion_9.csv,AC_supTranslation_horizontalFlexion_9.csv,AC_antTranslation_horizontalFlexion_9.csv,AC_medTranslation_horizontalFlexion_9.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,9,left,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_9.csv,AC_medRotation_rotation0Abd_9.csv,AC_antRotation_rotation0Abd_9.csv,AC_supTranslation_rotation0Abd_9.csv,AC_antTranslation_rotation0Abd_9.csv,AC_medTranslation_rotation0Abd_9.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,9,left,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_9.csv,SC_elevation_elevationFrontal_9.csv,SC_rotation_elevationFrontal_9.csv,SC_supTranslation_elevationFrontal_9.csv,SC_antTranslation_elevationFrontal_9.csv,SC_medTranslation_elevationFrontal_9.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,9,left,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_9.csv,SC_elevation_elevationSagittal_9.csv,SC_rotation_elevationSagittal_9.csv,SC_supTranslation_elevationSagittal_9.csv,SC_antTranslation_elevationSagittal_9.csv,SC_medTranslation_elevationSagittal_9.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,9,left,authors table,#14_Moissenet_et_al,SC_protraction_horizontalFlexion_9.csv,SC_elevation_horizontalFlexion_9.csv,SC_rotation_horizontalFlexion_9.csv,SC_supTranslation_horizontalFlexion_9.csv,SC_antTranslation_horizontalFlexion_9.csv,SC_medTranslation_horizontalFlexion_9.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,9,left,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_9.csv,SC_elevation_rotation0Abd_9.csv,SC_rotation_rotation0Abd_9.csv,SC_supTranslation_rotation0Abd_9.csv,SC_antTranslation_rotation0Abd_9.csv,SC_medTranslation_rotation0Abd_9.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,10,right,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_10.csv,GH_flexion_elevationFrontal_10.csv,GH_rotation_elevationFrontal_10.csv,GH_antTranslation_elevationFrontal_10.csv,GH_medTranslation_elevationFrontal_10.csv,GH_supTranslation_elevationFrontal_10.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,10,right,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_10.csv,GH_flexion_elevationSagittal_10.csv,GH_rotation_elevationSagittal_10.csv,GH_antTranslation_elevationSagittal_10.csv,GH_medTranslation_elevationSagittal_10.csv,GH_supTranslation_elevationSagittal_10.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,10,right,authors table,#14_Moissenet_et_al,GH_abduction_horizontalFlexion_10.csv,GH_flexion_horizontalFlexion_10.csv,GH_rotation_horizontalFlexion_10.csv,GH_antTranslation_horizontalFlexion_10.csv,GH_medTranslation_horizontalFlexion_10.csv,GH_supTranslation_horizontalFlexion_10.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,10,right,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_10.csv,GH_flexion_rotation0Abd_10.csv,GH_rotation_rotation0Abd_10.csv,GH_antTranslation_rotation0Abd_10.csv,GH_medTranslation_rotation0Abd_10.csv,GH_supTranslation_rotation0Abd_10.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,10,right,authors table,#14_Moissenet_et_al,ST_protraction_elevationFrontal_10.csv,ST_medRotation_elevationFrontal_10.csv,ST_tilt_elevationFrontal_10.csv,,,
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,10,right,authors table,#14_Moissenet_et_al,ST_protraction_elevationSagittal_10.csv,ST_medRotation_elevationSagittal_10.csv,ST_tilt_elevationSagittal_10.csv,,,
#14,Moissenet et al.,horizontal flexion,yx'y'',y,scapulothoracic,thorax,scapula,yx'z'',True,,,,False,10,right,authors table,#14_Moissenet_et_al,ST_protraction_horizontalFlexion_10.csv,ST_medRotation_horizontalFlexion_10.csv,ST_tilt_horizontalFlexion_10.csv,,,
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,10,right,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_10.csv,ST_medRotation_rotation0Abd_10.csv,ST_tilt_rotation0Abd_10.csv,,,
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,10,right,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_10.csv,AC_medRotation_elevationFrontal_10.csv,AC_antRotation_elevationFrontal_10.csv,AC_supTranslation_elevationFrontal_10.csv,AC_antTranslation_elevationFrontal_10.csv,AC_medTranslation_elevationFrontal_10.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,10,right,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_10.csv,AC_medRotation_elevationSagittal_10.csv,AC_antRotation_elevationSagittal_10.csv,AC_supTranslation_elevationSagittal_10.csv,AC_antTranslation_elevationSagittal_10.csv,AC_medTranslation_elevationSagittal_10.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,10,right,authors table,#14_Moissenet_et_al,AC_protraction_horizontalFlexion_10.csv,AC_medRotation_horizontalFlexion_10.csv,AC_antRotation_horizontalFlexion_10.csv,AC_supTranslation_horizontalFlexion_10.csv,AC_antTranslation_horizontalFlexion_10.csv,AC_medTranslation_horizontalFlexion_10.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,10,right,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_10.csv,AC_medRotation_rotation0Abd_10.csv,AC_antRotation_rotation0Abd_10.csv,AC_supTranslation_rotation0Abd_10.csv,AC_antTranslation_rotation0Abd_10.csv,AC_medTranslation_rotation0Abd_10.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,10,right,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_10.csv,SC_elevation_elevationFrontal_10.csv,SC_rotation_elevationFrontal_10.csv,SC_supTranslation_elevationFrontal_10.csv,SC_antTranslation_elevationFrontal_10.csv,SC_medTranslation_elevationFrontal_10.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,10,right,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_10.csv,SC_elevation_elevationSagittal_10.csv,SC_rotation_elevationSagittal_10.csv,SC_supTranslation_elevationSagittal_10.csv,SC_antTranslation_elevationSagittal_10.csv,SC_medTranslation_elevationSagittal_10.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,10,right,authors table,#14_Moissenet_et_al,SC_protraction_horizontalFlexion_10.csv,SC_elevation_horizontalFlexion_10.csv,SC_rotation_horizontalFlexion_10.csv,SC_supTranslation_horizontalFlexion_10.csv,SC_antTranslation_horizontalFlexion_10.csv,SC_medTranslation_horizontalFlexion_10.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,10,right,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_10.csv,SC_elevation_rotation0Abd_10.csv,SC_rotation_rotation0Abd_10.csv,SC_supTranslation_rotation0Abd_10.csv,SC_antTranslation_rotation0Abd_10.csv,SC_medTranslation_rotation0Abd_10.csv
#15,Nishinaka et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,,True,GH,parent,True,True,,both,engauged,#15_Nishinaka_et_al,,,,,,GH_suptranslation_elevationScapular.csv
#16,Oki et al.,frontal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,True,,both,engauged,#16_Oki_et_al,ST_protraction_elevationFrontal.csv,ST_medRotation_elevationFrontal.csv,ST_tilt_elevationFrontal.csv,,,
#16,Oki et al.,frontal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,,,,True,,both,engauged,#16_Oki_et_al,SC_protraction_elevationFrontal.csv,SC_elevation_elevationFrontal.csv,SC_rotation_elevationFrontal.csv,,,
#16,Oki et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,True,,both,engauged,#16_Oki_et_al,ST_protraction_elevationSagittal.csv,ST_medRotation_elevationSagittal.csv,ST_tilt_elevationSagittal.csv,,,
#16,Oki et al.,sagittal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,,,,True,,both,engauged,#16_Oki_et_al,SC_protraction_elevationSagittal.csv,SC_elevation_elevationSagittal.csv,SC_rotation_elevationSagittal.csv,,,
#16,Oki et al.,horizontal flexion,yx'y'',y,scapulothoracic,thorax,scapula,yx'z'',True,,,,True,,both,engauged,#16_Oki_et_al,ST_protraction_horizontalFlexion.csv,ST_medRotation_horizontalFlexion.csv,ST_tilt_horizontalFlexion.csv,,,
#16,Oki et al.,horizontal flexion,yx'y'',y,sternoclavicular,thorax,clavicle,yx'z'',True,,,,True,,both,engauged,#16_Oki_et_al,SC_protraction_horizontalFlexion.csv,SC_elevation_horizontalFlexion.csv,SC_rotation_horizontalFlexion.csv,,,
#17,Sahara et al.,frontal plane elevation,,controlled by operator,acromioclavicular,clavicle,scapula,xy'z'',False,clavicle origin,parent,True,True,,both,engauged,#17_Sahara_et_al,AC_protraction_elevationFrontal.csv,AC_medRotation_elevationFrontal.csv,AC_antRotation_elevationFrontal.csv,AC_superiorTranslation_elevationFrontal.csv,AC_anteriorTranslation_elevationFrontal.csv,
#17,Sahara et al.,frontal plane elevation,,controlled by operator,sternoclavicular,thorax,clavicle,xy'z'',False,,,,True,,both,engauged,#17_Sahara_et_al,SC_protraction_elevationFrontal.csv,SC_elevation_elevationFrontal.csv,SC_rotation_elevationFrontal.csv,,,
#18,Sugi et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',True,GH,parent,True,True,,both,authors table,#18_Sugi_et_al,,,,,GH_suptranslation_elevationScapular_standing.csv,
#18,Sugi et al.,scapular plane elevation,,"angle(yh,yt)",scapulothoracic,thorax,scapula,zx'y'',True,,,,True,,both,authors table,#18_Sugi_et_al,ST_medRotation_elevationScapular_standing.csv,ST_tilt_elevationScapular_standing.csv,,,,
#18,Sugi et al.,scapular plane elevation,,"angle(yh,yt)",glenohumeral,scapula,humerus,zx'y'',True,GH,parent,True,True,,both,authors table,#18_Sugi_et_al,,,,,GH_suptranslation_elevationScapular_supine.csv,
#18,Sugi et al.,scapular plane elevation,,"angle(yh,yt)",scapulothoracic,thorax,scapula,zx'y'',True,,,,True,,both,authors table,#18_Sugi_et_al,ST_medRotation_elevationScapular_supine.csv,ST_tilt_elevationScapular_supine.csv,,,,
#19,Teece et al.,scapular plane elevation,zy'z'',y',acromioclavicular,clavicle,scapula,zy'x'',True,,,,True,,both,engauged,#19_Teece_et_al,AC_protraction_elevationScapular.csv,AC_medRotation_elevationScapular.csv,AC_antRotation_elevationScapular.csv,,,
#20,Yoshida et al.,sagittal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,,,,True,,both,authors table,#20_Yoshida_et_al,GH_planeOfElevation_elevationSagittal.csv,GH_elevation_elevationSagittal.csv,GH_rotation_elevationSagittal.csv,,,
#20,Yoshida et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,True,,both,authors table,#20_Yoshida_et_al,ST_protraction_elevationSagittal.csv,ST_medRotation_elevationSagittal.csv,ST_tilt_elevationSagittal.csv,,,
